field_collection_start_date,access_id,location_id,ShortName,ADD
40265,21003,TFW001S8D_OF235,TFW40265,0
41082,27881,SNO_HDR,SNO41082,2
40563,102338,SEALDRS8D_OUT,SEA40563,1
40474,34402,LDR010,LDR40474,#N/A
40442,8072,SEAOUTFALL_6057,SEA40442,1
40188,13711,TFWFD1,TFW40188,0
40917,13504,TFWFD1,TFW40917,0
40658,23987,SNO_HDR,SNO40658,0
40982,19762,TFWFD1,TFW40982,0
41110,6854,SEAI1S8D_OUT,SEA41110,6
40636,21778,SNO_COM,SNO40636,0
40539,40577,SNO_LDR,SNO40539,0
40436,7494,SEAC1S8D_OUT,SEA40436,3
40397,28909,SNO_COM,SNO40397,0
40294,24155,SEALDRS8D_OUT,SEA40294,1
40546,12490,SNO_LDR,SNO40546,0
40814,8342,SEAOUTFALL_6057,SEA40814,0
40868,38665,MH5171,MH540868,#N/A
39860,3201,SEAI1S8D_OUT,SEA39860,4
41082,27698,SNO_LDR,SNO41082,2
40412,7086,SEAC1S8D_OUT,SEA40412,0
41010,201440,tfwHIRES_OUT,tfw41010,4
40777,29918,TFW001S8D_OF235,TFW40777,27
41082,27952,SEAHDRS8D_OUT,SEA41082,2
40849,35959,SNO_HDR,SNO40849,1
40519,39743,SNO_LDR,SNO40519,3
40421,7102,SEAR1S8D_OUT,SEA40421,3
40849,35888,SEALDRS8D_OUT,SEA40849,1
41298,100193,SEACOMS8D_OUT,SEA41298,0
40161,40297,SNO_COM,SNO40161,8
40912,13003,TFW003S8D_OF245,TFW40912,0
40412,29763,SNO_LDR,SNO40412,10
40326,26856,TFW003S8D_OF245,TFW40326,0
40937,15169,LDR010,LDR40937,#N/A
40265,21028,GM34921,GM340265,#N/A
40539,40547,SNO_LDR,SNO40539,0
40232,17287,LDR010,LDR40232,#N/A
41049,6239,SEAR1S8D_OUT,SEA41049,14
40108,9766,SEAOUTFALL_6057,SEA40108,0
40461,32829,TFWFD1,TFW40461,0
40668,25559,GM34921,GM340668,#N/A
40637,101453,SNO_HDR,SNO40637,0
40270,21687,SEAHDRS8D_OUT,SEA40270,1
40614,19562,TFW003S8D_OF245,TFW40614,0
40358,28303,SEALDRS8D_OUT,SEA40358,2
40539,40562,SNO_LDR,SNO40539,0
40606,18481,TFWFD1,TFW40606,0
40122,10595,SEAR1S8D_OUT,SEA40122,0
40620,201028,tfwCOMM_OUT,tfw40620,0
40491,203195,tfwHIRES_OUT,tfw40491,1
40519,11677,SEAI1S8D_OUT,SEA40519,4
40876,203505,tfwHIRES_OUT,tfw40876,0
40849,36212,GM34921,GM340849,#N/A
40963,3747,SEAOUTFALL_6057,SEA40963,1
40326,101974,TFWFD1,TFW40326,0
40586,16512,SEACOMS8D_OUT,SEA40586,4
40248,4268,SEAR1S8D_OUT,SEA40248,0
40874,39074,GM34921,GM340874,#N/A
40653,23691,SNO_LDR,SNO40653,0
40452,100981,SEAI1S8D_OUT,SEA40452,2
40219,16042,SNO_LDR,SNO40219,2
40326,26845,TFW003S8D_OF245,TFW40326,0
40161,40420,SNO_LDR,SNO40161,8
40677,6134,SEAR1S8D_OUT,SEA40677,1
40572,14959,SNO_COM,SNO40572,2
40637,22497,MH5171,MH540637,#N/A
40658,201711,tfwHIRES_OUT,tfw40658,0
40476,202786,tfwLORES_OUT,tfw40476,0
40814,8395,SEAOUTFALL_6048,SEA40814,0
40803,101474,SNO_HDR,SNO40803,19
40863,11091,SEAI1S8D_OUT,SEA40863,1
40744,100354,SEALDRS8D_OUT,SEA40744,0
40294,24077,MH5171,MH540294,#N/A
40232,3644,SEAC1S8D_OUT,SEA40232,4
40636,21717,TFW001S8D_OF235,TFW40636,0
40107,33788,SEALDRS8D_OUT,SEA40107,1
40248,19480,SEACOMS8D_OUT,SEA40248,0
40519,104471,SNO_LDR,SNO40519,3
41024,24044,TFW001S8D_OF235,TFW41024,4
40995,20945,LDR010,LDR40995,#N/A
40863,37996,SNO_HDR,SNO40863,0
39896,4652,SEAOUTFALL_6057,SEA39896,0
40499,200157,tfwLORES_OUT,tfw40499,0
40822,202305,tfwCOMM_OUT,tfw40822,0
40959,17227,SNO_COM,SNO40959,0
40803,7711,SEAOUTFALL_6057,SEA40803,24
40688,6510,SEAI1S8D_OUT,SEA40688,2
40673,61144,tfw564S8D_OUT,tfw40673,1
40202,14343,TFWFD1,TFW40202,0
40688,6533,SEAOUTFALL_6057,SEA40688,2
40100,33291,SEACOMS8D_OUT,SEA40100,0
40100,33344,SEACOMS8D_OUT,SEA40100,0
40586,101869,TFW003S8D_OF245,TFW40586,2
40483,35679,SEACOMS8D_OUT,SEA40483,0
40488,203138,tfwLORES_OUT,tfw40488,0
40294,24306,SNO_LDR,SNO40294,0
40668,25454,MH5171,MH540668,#N/A
40862,62040,tfw564S8D_OUT,tfw40862,0
40822,202344,tfwCOMM_OUT,tfw40822,0
40085,32125,SNO_HDR,SNO40085,8
40660,24787,SEALDRS8D_OUT,SEA40660,1
41297,14238,SEAHDRS8D_OUT,SEA41297,12
40452,101114,SEAR1S8D_OUT,SEA40452,2
40511,39236,TFW001S8D_OF235,TFW40511,0
40161,101385,SNO_HDR,SNO40161,8
40188,60179,tfw564S8D_OUT,tfw40188,0
40539,40545,SNO_LDR,SNO40539,0
40461,32874,TFWFD1,TFW40461,0
40937,200468,tfwLORES_OUT,tfw40937,0
40903,12081,SEAI1S8D_OUT,SEA40903,0
40294,24335,SNO_LDR,SNO40294,0
40794,30957,SNO_HDR,SNO40794,10
40863,37618,GM34921,GM340863,#N/A
40844,100359,SEALDRS8D_OUT,SEA40844,3
40294,103796,SNO_HDR,SNO40294,0
40361,6772,SEAOUTFALL_6057,SEA40361,0
40487,10712,SEAOUTFALL_6057,SEA40487,2
40262,20875,SNO_HDR,SNO40262,1
40262,4893,SEAI1S8D_OUT,SEA40262,1
40578,15703,SEAHDRS8D_OUT,SEA40578,4
40075,31699,SEACOMS8D_OUT,SEA40075,0
40075,31760,SEALDRS8D_OUT,SEA40075,0
40803,31427,SNO_HDR,SNO40803,19
40036,29424,SNO_LDR,SNO40036,1
40637,22272,TFWFD1,TFW40637,0
40436,7434,SEAI1S8D_OUT,SEA40436,3
40722,28209,MH5171,MH540722,#N/A
40122,36452,TFWFD1,TFW40122,2
40956,16849,TFW001S8D_OF235,TFW40956,0
40299,25063,GM34921,GM340299,#N/A
40178,12124,SEAI1S8D_OUT,SEA40178,0
40235,17627,LDR010,LDR40235,#N/A
40299,25138,LDR010,LDR40299,#N/A
40770,29463,SNO_LDR,SNO40770,13
40578,15674,SNO_LDR,SNO40578,0
40863,11191,SEAOUTFALL_6057,SEA40863,1
40623,20381,SNO_LDR,SNO40623,1
39860,3227,SEAI1S8D_OUT,SEA39860,4
41049,201852,tfwCOMM_OUT,tfw41049,14
40130,37367,SNO_COM,SNO40130,0
40421,30776,GM34921,GM340421,#N/A
40088,9189,SEAOUTFALL_6057,SEA40088,0
40075,7862,SEAOUTFALL_6057,SEA40075,0
40523,39872,TFWFD1,TFW40523,0
40803,7642,SEAC1S8D_OUT,SEA40803,24
40326,26834,TFW003S8D_OF245,TFW40326,0
40626,4834,SEAC1S8D_OUT,SEA40626,1
40803,7654,SEAR1S8D_OUT,SEA40803,24
40779,30092,TFWFD6,TFW40779,0
40937,15177,LDR010,LDR40937,#N/A
41082,202030,tfwCOMM_OUT,tfw41082,3
40586,16213,TFW001S8D_OF235,TFW40586,2
41200,33665,SEACOMS8D_OUT,SEA41200,1
40224,16727,TFWFD1,TFW40224,0
40963,3742,SEAOUTFALL_6057,SEA40963,1
40161,101216,SNO_COM,SNO40161,8
40973,60544,tfw564S8D_OUT,tfw40973,1
40858,37274,TFW001S8D_OF235,TFW40858,3
40235,17652,SNO_HDR,SNO40235,0
40688,6501,SEAI1S8D_OUT,SEA40688,2
40114,34559,TFWFD1,TFW40114,1
40499,200098,tfwHIRES_OUT,tfw40499,0
41039,201851,tfwLORES_OUT,tfw41039,4
41361,201079,tfwLORES_OUT,tfw41361,0
40122,36472,TFW001S8D_OF235,TFW40122,2
40678,25899,GM34921,GM340678,#N/A
40816,8896,SEAC1S8D_OUT,SEA40816,2
40488,61885,tfw564S8D_OUT,tfw40488,0
40973,18752,LDR010,LDR40973,#N/A
40436,7553,SEAOUTFALL_6057,SEA40436,3
41082,27697,SNO_LDR,SNO41082,2
39860,3289,SEAC1S8D_OUT,SEA39860,4
41252,39731,SEACOMS8D_OUT,SEA41252,0
41254,40202,SEAHDRS8D_OUT,SEA41254,0
40294,5749,SEAI1S8D_OUT,SEA40294,1
40122,10566,SEAR1S8D_OUT,SEA40122,0
40511,39144,SEALDRS8D_OUT,SEA40511,0
40185,13256,TFW001S8D_OF235,TFW40185,1
40868,38641,GM34921,GM340868,#N/A
40563,14027,TFW001S8D_OF235,TFW40563,0
40519,39748,SNO_LDR,SNO40519,3
40499,38341,TFWFD1,TFW40499,0
40837,200292,tfwCOMM_OUT,tfw40837,5
40412,29694,SNO_COM,SNO40412,10
41110,6811,SEAI1S8D_OUT,SEA41110,6
40982,20072,SNO_LDR,SNO40982,0
40849,10412,SEAR1S8D_OUT,SEA40849,1
40438,31235,SNO_LDR,SNO40438,0
40864,38492,SEAHDRS8D_OUT,SEA40864,0
41065,27083,TFW001S8D_OF235,TFW41065,2
40512,39466,SNO_HDR,SNO40512,0
40511,103902,TFW001S8D_OF235,TFW40511,0
40849,203033,tfwCOMM_OUT,tfw40849,0
40863,200039,tfwCOMM_OUT,tfw40863,1
40474,34298,SNO_HDR,SNO40474,0
40858,37257,TFW001S8D_OF235,TFW40858,3
40086,8785,SEAOUTFALL_6040,SEA40086,0
40188,100627,SEAOUTFALL_6057,SEA40188,0
40265,21085,MH5171,MH540265,#N/A
40460,102431,MH5171,MH540460,#N/A
40620,201036,tfwCOMM_OUT,tfw40620,0
40232,3645,SEAC1S8D_OUT,SEA40232,4
40052,101980,TFWFD1,TFW40052,1
40822,202454,tfwLORES_OUT,tfw40822,0
40683,6217,SEAOUTFALL_6051,SEA40683,4
40511,39212,TFW001S8D_OF235,TFW40511,0
40178,40722,TFW003S8D_OF245,TFW40178,0
40422,30792,SEAHDRS8D_OUT,SEA40422,0
40512,39539,SEAHDRS8D_OUT,SEA40512,0
40416,30402,SNO_LDR,SNO40416,3
40109,34153,TFW003S8D_OF245,TFW40109,1
40315,26069,MH5171,MH540315,#N/A
40088,9219,SEAOUTFALL_6057,SEA40088,0
40474,9877,SEAR1S8D_OUT,SEA40474,0
40744,28754,SEALDRS8D_OUT,SEA40744,0
40270,21497,TFW003S8D_OF245,TFW40270,0
40844,202907,tfwCOMM_OUT,tfw40844,0
41258,40538,SEACOMS8D_OUT,SEA41258,0
40586,16127,SNO_LDR,SNO40586,0
40673,61137,tfw564S8D_OUT,tfw40673,1
40937,15232,GM34921,GM340937,#N/A
40548,13176,LDR010,LDR40548,#N/A
40075,31794,SEALDRS8D_OUT,SEA40075,0
40499,104275,SEAC1S8D_OUT,SEA40499,0
40937,200130,tfwLORES_OUT,tfw40937,0
40299,25151,LDR010,LDR40299,#N/A
40803,31376,SNO_HDR,SNO40803,19
40075,31825,SEALDRS8D_OUT,SEA40075,0
41002,101820,TFW001S8D_OF235,TFW41002,0
40626,4786,SEAI1S8D_OUT,SEA40626,1
40844,34957,SNO_COM,SNO40844,3
40088,9181,SEAOUTFALL_6057,SEA40088,0
40959,16921,GM34921,GM340959,#N/A
40546,12537,SNO_LDR,SNO40546,0
40665,25187,TFW001S8D_OF235,TFW40665,1
40849,36172,SEACOMS8D_OUT,SEA40849,1
40490,36918,TFW001S8D_OF235,TFW40490,0
40499,38432,TFWFD1,TFW40499,0
40818,9246,SEAI1S8D_OUT,SEA40818,0
40109,100950,SEAI1S8D_OUT,SEA40109,0
40637,22211,TFWFD1,TFW40637,0
40956,16881,TFW001S8D_OF235,TFW40956,0
40436,7357,SEAR1S8D_OUT,SEA40436,3
40412,29807,SNO_LDR,SNO40412,10
40637,22479,MH5171,MH540637,#N/A
40863,203371,tfwCOMM_OUT,tfw40863,1
40956,3455,SEAI1S8D_OUT,SEA40956,0
40436,7359,SEAR1S8D_OUT,SEA40436,3
39935,5848,SEAOUTFALL_6057,SEA39935,2
40087,32168,SNO_LDR,SNO40087,0
40849,102989,SNO_HDR,SNO40849,1
40499,11395,SEAOUTFALL_6057,SEA40499,0
40511,11437,SEAR1S8D_OUT,SEA40511,0
40554,13744,GM34921,GM340554,#N/A
40586,16228,TFW003S8D_OF245,TFW40586,2
40673,61161,tfw564S8D_OUT,tfw40673,1
40202,14562,SNO_LDR,SNO40202,2
40130,61980,tfw564S8D_OUT,tfw40130,0
40625,20483,MH5171,MH540625,#N/A
40849,200206,tfwCOMM_OUT,tfw40849,0
40474,9910,SEAOUTFALL_6057,SEA40474,0
40333,26890,TFW003S8D_OF245,TFW40333,0
40816,8825,SEAI1S8D_OUT,SEA40816,2
40265,21123,MH5171,MH540265,#N/A
40844,34829,TFW003S8D_OF245,TFW40844,0
39915,22668,SNO_HDR,SNO39915,0
39891,4504,SEAOUTFALL_6057,SEA39891,0
40917,13585,TFWFD1,TFW40917,0
40523,200197,tfwCOMM_OUT,tfw40523,0
40844,202926,tfwCOMM_OUT,tfw40844,0
40436,7537,SEAOUTFALL_6057,SEA40436,3
40659,24628,TFW003S8D_OF245,TFW40659,0
40491,10783,SEAI1S8D_OUT,SEA40491,0
40248,19497,SEACOMS8D_OUT,SEA40248,0
40100,33384,SEAHDRS8D_OUT,SEA40100,0
40438,31251,SNO_LDR,SNO40438,0
40436,7405,SEAI1S8D_OUT,SEA40436,3
40035,6892,SEAOUTFALL_6057,SEA40035,14
40109,34023,SNO_LDR,SNO40109,0
40863,37982,SNO_HDR,SNO40863,0
40634,5265,SEAC1S8D_OUT,SEA40634,0
40563,13997,SEALDRS8D_OUT,SEA40563,1
40931,60235,tfw564S8D_OUT,tfw40931,0
40459,105222,tfw564S8D_OUT,tfw40459,7
40547,12830,SNO_HDR,SNO40547,1
40849,36200,GM34921,GM340849,#N/A
40658,24007,SNO_HDR,SNO40658,0
40996,21334,LDR010,LDR40996,#N/A
40262,60755,tfw564S8D_OUT,tfw40262,3
40161,40384,SNO_HDR,SNO40161,8
40459,32709,TFW001S8D_OF235,TFW40459,7
40262,20708,SNO_COM,SNO40262,1
40826,33030,SEACOMS8D_OUT,SEA40826,0
41297,14192,SEACOMS8D_OUT,SEA41297,12
40270,21552,SEACOMS8D_OUT,SEA40270,1
40677,61218,tfw564S8D_OUT,tfw40677,1
39935,5835,SEAOUTFALL_6057,SEA39935,2
40491,61901,tfw564S8D_OUT,tfw40491,1
40294,24240,GM34921,GM340294,#N/A
40659,61061,tfw564S8D_OUT,tfw40659,0
41024,101826,TFW001S8D_OF235,TFW41024,4
40863,11235,SEAOUTFALL_6057,SEA40863,1
40202,14523,SNO_HDR,SNO40202,2
40547,12725,SNO_LDR,SNO40547,1
41128,29227,SEALDRS8D_OUT,SEA41128,14
40414,30036,TFWFD6,TFW40414,13
40659,24724,SEACOMS8D_OUT,SEA40659,0
40668,25523,LDR010,LDR40668,#N/A
40161,11943,SEAOUTFALL_6057,SEA40161,5
39877,4080,SEAR1S8D_OUT,SEA39877,0
40657,23816,MH5171,MH540657,#N/A
40202,100632,SEAOUTFALL_6057,SEA40202,3
40863,37555,MH5171,MH540863,#N/A
40578,15670,SNO_LDR,SNO40578,0
40262,4996,SEAC1S8D_OUT,SEA40262,1
40688,26574,TFWFD1,TFW40688,3
40937,15317,MH5171,MH540937,#N/A
40678,25948,MH5171,MH540678,#N/A
40623,20317,SNO_LDR,SNO40623,1
41072,101345,SNO_COM,SNO41072,2
40838,9782,SEAOUTFALL_6057,SEA40838,0
40688,61251,tfw564S8D_OUT,tfw40688,3
40939,15489,SNO_LDR,SNO40939,0
40586,16199,TFW001S8D_OF235,TFW40586,2
40688,61261,tfw564S8D_OUT,tfw40688,3
40161,11811,SEAC1S8D_OUT,SEA40161,5
40202,14482,SNO_COM,SNO40202,2
39860,3209,SEAI1S8D_OUT,SEA39860,4
40959,17033,LDR010,LDR40959,#N/A
40483,35581,SNO_COM,SNO40483,0
40849,35832,SNO_COM,SNO40849,1
40658,60985,tfw564S8D_OUT,tfw40658,0
40564,14166,TFWFD1,TFW40564,0
41346,104077,SEACOMS8D_OUT,SEA41346,0
40678,25896,GM34921,GM340678,#N/A
40874,102182,GM34921,GM340874,#N/A
40863,103626,SEAOUTFALL_6057,SEA40863,1
40849,101683,SNO_LDR,SNO40849,1
40844,100774,SEAOUTFALL_6057,SEA40844,3
40474,9868,SEAR1S8D_OUT,SEA40474,0
40452,9113,SEAC1S8D_OUT,SEA40452,2
40665,25340,SNO_HDR,SNO40665,1
40659,24639,SEAHDRS8D_OUT,SEA40659,0
40858,37277,SNO_LDR,SNO40858,2
40075,31557,SNO_HDR,SNO40075,1
40497,37461,SNO_HDR,SNO40497,0
40326,26818,TFW003S8D_OF245,TFW40326,0
41298,200391,tfwCOMM_OUT,tfw41298,0
40771,29495,SNO_LDR,SNO40771,14
40586,16399,TFWFD1,TFW40586,2
40844,100771,SEAOUTFALL_6057,SEA40844,3
40601,17780,GM34921,GM340601,#N/A
40849,102458,MH5171,MH540849,#N/A
40910,103868,SNO_LDR,SNO40910,1
40803,31338,SNO_LDR,SNO40803,19
40265,5163,SEAI1S8D_OUT,SEA40265,0
40086,8437,SEAOUTFALL_6061,SEA40086,0
40161,40347,SEALDRS8D_OUT,SEA40161,5
40646,22818,TFW001S8D_OF235,TFW40646,0
40262,100659,SEAOUTFALL_6057,SEA40262,1
40826,9687,SEAOUTFALL_6057,SEA40826,0
40818,32407,SNO_LDR,SNO40818,4
40283,23270,MH5171,MH540283,#N/A
40636,21721,TFW001S8D_OF235,TFW40636,0
40511,11483,SEAI1S8D_OUT,SEA40511,0
40142,38882,TFW001S8D_OF235,TFW40142,0
40939,15441,TFW001S8D_OF235,TFW40939,0
40803,7726,SEAOUTFALL_6057,SEA40803,24
40075,102935,SNO_HDR,SNO40075,1
41082,27769,SNO_LDR,SNO41082,2
40777,29836,TFWFD1,TFW40777,27
40849,36244,GM34921,GM340849,#N/A
40499,203437,tfwCOMM_OUT,tfw40499,0
40863,37850,SNO_LDR,SNO40863,0
39885,4333,SEAOUTFALL_6061,SEA39885,3
40487,10734,SEAOUTFALL_6057,SEA40487,2
40114,34585,TFWFD1,TFW40114,1
40085,32107,SNO_HDR,SNO40085,8
41258,40520,SEACOMS8D_OUT,SEA41258,0
40838,9807,SEAOUTFALL_6057,SEA40838,0
40283,23245,MH5171,MH540283,#N/A
40547,12710,SNO_LDR,SNO40547,1
40512,102968,SNO_HDR,SNO40512,0
40086,100817,SEAOUTFALL_6065,SEA40086,0
40442,8192,SEAOUTFALL_6041,SEA40442,1
41110,61337,tfw564S8D_OUT,tfw41110,3
40677,25821,TFWFD1,TFW40677,1
40637,22176,SNO_LDR,SNO40637,0
41368,200362,tfwCOMM_OUT,tfw41368,5
40849,35977,SNO_LDR,SNO40849,1
40435,31008,SNO_LDR,SNO40435,0
40637,22371,GM34921,GM340637,#N/A
41339,200819,tfwLORES_OUT,tfw41339,3
41339,200787,tfwLORES_OUT,tfw41339,3
40481,35481,TFW001S8D_OF235,TFW40481,1
40912,12942,SNO_HDR,SNO40912,0
40416,30333,SNO_HDR,SNO40416,3
40178,12098,SEAI1S8D_OUT,SEA40178,0
41200,202468,tfwCOMM_OUT,tfw41200,1
40863,11158,SEAC1S8D_OUT,SEA40863,1
40794,30926,SNO_COM,SNO40794,10
40512,39482,SNO_HDR,SNO40512,0
40086,8616,SEAOUTFALL_6052,SEA40086,0
39935,5868,SEAOUTFALL_6057,SEA39935,2
40586,16634,MH5171,MH540586,#N/A
40474,34420,LDR010,LDR40474,#N/A
40519,39639,SEACOMS8D_OUT,SEA40519,4
40973,18790,LDR010,LDR40973,#N/A
40122,101210,SNO_COM,SNO40122,1
40973,18820,MH5171,MH540973,#N/A
40963,3686,SEAR1S8D_OUT,SEA40963,1
40903,11997,SEAR1S8D_OUT,SEA40903,0
40844,10076,SEAI1S8D_OUT,SEA40844,3
41049,201891,tfwCOMM_OUT,tfw41049,14
40849,203020,tfwCOMM_OUT,tfw40849,0
40586,16436,SEAHDRS8D_OUT,SEA40586,4
40982,20020,SNO_LDR,SNO40982,0
40658,201734,tfwHIRES_OUT,tfw40658,0
40270,21530,TFW003S8D_OF245,TFW40270,0
40539,40580,SNO_LDR,SNO40539,0
40959,17186,SNO_LDR,SNO40959,0
40474,34347,SEALDRS8D_OUT,SEA40474,0
41361,201060,tfwHIRES_OUT,tfw41361,0
41025,201763,tfwCOMM_OUT,tfw41025,0
40849,10395,SEAR1S8D_OUT,SEA40849,1
40232,3560,SEAR1S8D_OUT,SEA40232,4
40620,200994,tfwHIRES_OUT,tfw40620,0
40931,60008,tfw564S8D_OUT,tfw40931,0
40978,200936,tfwCOMM_OUT,tfw40978,3
40770,29446,SNO_LDR,SNO40770,13
40844,10080,SEAI1S8D_OUT,SEA40844,3
40657,23779,GM34921,GM340657,#N/A
40661,24820,SEAHDRS8D_OUT,SEA40661,0
40075,31718,SEACOMS8D_OUT,SEA40075,0
40625,20437,GM34921,GM340625,#N/A
40235,17665,SNO_HDR,SNO40235,0
40668,104043,GM34921,GM340668,#N/A
40308,5944,SEAOUTFALL_6057,SEA40308,2
40603,3900,SEAC1S8D_OUT,SEA40603,0
40045,29666,SNO_HDR,SNO40045,5
40803,31344,SNO_LDR,SNO40803,19
41082,6578,SEAI1S8D_OUT,SEA41082,2
40959,16897,MH5171,MH540959,#N/A
40688,6532,SEAOUTFALL_6057,SEA40688,2
39860,3298,SEAC1S8D_OUT,SEA39860,4
40973,200714,tfwCOMM_OUT,tfw40973,1
40075,31818,SEALDRS8D_OUT,SEA40075,0
40940,15548,SNO_COM,SNO40940,0
40623,20289,SNO_COM,SNO40623,1
40438,31255,SNO_LDR,SNO40438,0
40688,201925,tfwHIRES_OUT,tfw40688,3
40491,203192,tfwHIRES_OUT,tfw40491,1
40849,35985,SNO_LDR,SNO40849,1
40863,11159,SEAC1S8D_OUT,SEA40863,1
40075,31844,SNO_HDR,SNO40075,1
40646,22921,TFWFD1,TFW40646,0
41018,23392,TFW003S8D_OF245,TFW41018,0
40630,21181,SNO_LDR,SNO40630,0
40114,9971,SEAR1S8D_OUT,SEA40114,0
40459,103617,SEAOUTFALL_6057,SEA40459,9
40499,100241,SEAHDRS8D_OUT,SEA40499,0
40397,28881,SNO_COM,SNO40397,0
40142,38889,TFW001S8D_OF235,TFW40142,0
40910,12388,SNO_COM,SNO40910,1
40497,37479,SNO_HDR,SNO40497,0
40413,102038,TFWFD1,TFW40413,12
40858,10932,SEAC1S8D_OUT,SEA40858,1
40863,104616,TFWFD1,TFW40863,1
41018,5647,SEAOUTFALL_6057,SEA41018,0
40777,29911,TFW001S8D_OF235,TFW40777,27
40811,31947,MH5171,MH540811,#N/A
40816,8908,SEAC1S8D_OUT,SEA40816,2
40636,21749,TFW001S8D_OF235,TFW40636,0
40262,20901,SEAHDRS8D_OUT,SEA40262,1
40794,30924,SNO_COM,SNO40794,10
40523,101271,SNO_COM,SNO40523,0
40315,100471,MH5171,MH540315,#N/A
41002,200361,tfwCOMM_OUT,tfw41002,0
40547,103849,SNO_LDR,SNO40547,1
40114,9982,SEAR1S8D_OUT,SEA40114,0
41072,27337,SNO_LDR,SNO41072,2
40858,10911,SEAC1S8D_OUT,SEA40858,1
40623,20363,SNO_LDR,SNO40623,1
40548,13111,SNO_COM,SNO40548,2
40643,201324,tfwHIRES_OUT,tfw40643,2
40586,200519,tfwLORES_OUT,tfw40586,2
39891,4508,SEAOUTFALL_6057,SEA39891,0
40235,17696,SNO_HDR,SNO40235,0
40586,16069,SNO_HDR,SNO40586,0
40447,32000,TFW001S8D_OF235,TFW40447,1
40270,21696,TFW003S8D_OF245,TFW40270,0
40036,29419,SNO_COM,SNO40036,1
40519,39641,SEACOMS8D_OUT,SEA40519,4
40811,31917,SNO_COM,SNO40811,2
40601,17763,GM34921,GM340601,#N/A
40442,104189,SEAOUTFALL_6040,SEA40442,1
40491,203273,tfwCOMM_OUT,tfw40491,1
40219,15905,SNO_COM,SNO40219,2
40572,14904,TFW001S8D_OF235,TFW40572,0
40511,11603,SEAOUTFALL_6057,SEA40511,0
40416,102875,SNO_COM,SNO40416,3
41002,22032,TFWFD1,TFW41002,0
40224,16674,TFW001S8D_OF235,TFW40224,0
40677,61212,tfw564S8D_OUT,tfw40677,1
40479,34676,MH5171,MH540479,#N/A
40421,30599,SNO_COM,SNO40421,0
40988,20229,MH5171,MH540988,#N/A
40937,15029,TFWFD1,TFW40937,0
40491,61922,tfw564S8D_OUT,tfw40491,1
40075,31671,SEAHDRS8D_OUT,SEA40075,0
40631,21400,LDR010,LDR40631,#N/A
41018,201607,tfwLORES_OUT,tfw41018,0
40653,23676,SNO_LDR,SNO40653,0
40868,103942,TFW003S8D_OF245,TFW40868,0
40910,12274,SNO_HDR,SNO40910,1
40967,17967,MH5171,MH540967,#N/A
40803,7712,SEAOUTFALL_6057,SEA40803,24
40779,30153,TFWFD1,TFW40779,0
40637,22239,TFWFD1,TFW40637,0
40519,11714,SEAI1S8D_OUT,SEA40519,4
40982,19817,TFW001S8D_OF235,TFW40982,0
40436,7433,SEAI1S8D_OUT,SEA40436,3
40186,13343,SNO_LDR,SNO40186,1
40912,60116,tfw564S8D_OUT,tfw40912,0
40863,11101,SEAI1S8D_OUT,SEA40863,1
40658,24025,SNO_HDR,SNO40658,0
40474,34276,SNO_HDR,SNO40474,0
40586,16581,GM34921,GM340586,#N/A
40109,101378,SNO_HDR,SNO40109,0
40678,25987,MH5171,MH540678,#N/A
40858,37203,SNO_HDR,SNO40858,2
40665,25326,SNO_LDR,SNO40665,1
40586,16468,SEAHDRS8D_OUT,SEA40586,4
40114,9970,SEAR1S8D_OUT,SEA40114,0
40659,104091,SEAHDRS8D_OUT,SEA40659,0
40658,200116,tfwHIRES_OUT,tfw40658,0
40032,61345,tfw564S8D_OUT,tfw40032,25
40476,202803,tfwLORES_OUT,tfw40476,0
40863,37539,MH5171,MH540863,#N/A
40487,10637,SEAI1S8D_OUT,SEA40487,2
40826,9653,SEAOUTFALL_6057,SEA40826,0
40357,102276,SEAHDRS8D_OUT,SEA40357,1
40668,104157,LDR010,LDR40668,#N/A
40523,40069,SNO_COM,SNO40523,0
41082,6635,SEAC1S8D_OUT,SEA41082,2
39891,103576,SEAOUTFALL_6056,SEA39891,0
40858,37149,SNO_COM,SNO40858,2
40481,10253,SEAC1S8D_OUT,SEA40481,0
40777,29866,TFWFD1,TFW40777,27
40299,25004,MH5171,MH540299,#N/A
41200,202536,tfwLORES_OUT,tfw41200,1
40911,12569,TFW001S8D_OF235,TFW40911,0
40982,102070,TFWFD1,TFW40982,0
40178,40767,SNO_HDR,SNO40178,0
40620,201010,tfwCOMM_OUT,tfw40620,0
40479,34725,LDR010,LDR40479,#N/A
40511,11622,SEAOUTFALL_6057,SEA40511,0
40770,29486,SNO_LDR,SNO40770,13
40959,16920,GM34921,GM340959,#N/A
40912,200010,tfwCOMM_OUT,tfw40912,0
39915,5603,SEAOUTFALL_6057,SEA39915,0
40625,20543,LDR010,LDR40625,#N/A
40665,25302,SNO_LDR,SNO40665,1
40863,11241,SEAC1S8D_OUT,SEA40863,1
41368,201229,tfwCOMM_OUT,tfw41368,5
40447,32025,TFW001S8D_OF235,TFW40447,1
40299,25083,GM34921,GM340299,#N/A
40636,21760,TFW001S8D_OF235,TFW40636,0
40421,30709,SNO_LDR,SNO40421,0
40361,6749,SEAOUTFALL_6057,SEA40361,0
40572,14943,SNO_COM,SNO40572,2
40822,202292,tfwCOMM_OUT,tfw40822,0
